"state","date","Alpha","Beta","Delta","Gamma","Omicron","Other"
"New Mexico",2021-01-27,0,0,0,0,0,100
"New Mexico",2021-01-28,0,0,0,0,0,100
"New Mexico",2021-01-29,0,0,0,0,0,100
"New Mexico",2021-01-30,0,0,0,0,0,100
"New Mexico",2021-01-31,0,0,0,0,0,100
"New Mexico",2021-02-01,0,0,0,0,0,100
"New Mexico",2021-02-02,0,0,0,0,0,100
"New Mexico",2021-02-03,0,0,0,0,0,100
"New Mexico",2021-02-04,0,0,0,0,0,100
"New Mexico",2021-02-05,0,0,0,0,0,100
"New Mexico",2021-02-06,0,0,0,0,0,100
"New Mexico",2021-02-07,0,0,0,0,0,100
"New Mexico",2021-02-08,0,0,0,0,0,100
"New Mexico",2021-02-09,0,0,0,0,0,100
"New Mexico",2021-02-10,0,0,0,0,0,100
"New Mexico",2021-02-11,0,0,0,0,0,100
"New Mexico",2021-02-12,0,0,0,0,0,100
"New Mexico",2021-02-13,0,0,0,0,0,100
"New Mexico",2021-02-14,0,0,0,0,0,100
"New Mexico",2021-02-15,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-16,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-17,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-18,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-19,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-20,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-21,1.05263157894737,0,0,0,0,98.9473684210526
"New Mexico",2021-02-22,0,0,0,0,0,100
"New Mexico",2021-02-23,0,0,0,0,0,100
"New Mexico",2021-02-24,0,0,0,0,0,100
"New Mexico",2021-02-25,0,0,0,0,0,100
"New Mexico",2021-02-26,0,0,0,0,0,100
"New Mexico",2021-02-27,0,0,0,0,0,100
"New Mexico",2021-02-28,0,0,0,0,0,100
"New Mexico",2021-03-01,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-02,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-03,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-04,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-05,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-06,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-07,0.956937799043062,0,0,0,0,99.0430622009569
"New Mexico",2021-03-08,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-09,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-10,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-11,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-12,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-13,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-14,0.87719298245614,0,0,0,0,99.1228070175439
"New Mexico",2021-03-15,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-16,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-17,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-18,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-19,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-20,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-21,4.54545454545455,0,0,0,0,95.4545454545455
"New Mexico",2021-03-22,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-23,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-24,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-25,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-26,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-27,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-28,5.06329113924051,0,0,0,0,94.9367088607595
"New Mexico",2021-03-29,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-03-30,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-03-31,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-04-01,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-04-02,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-04-03,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-04-04,13.5416666666667,0,0,0,0,86.4583333333333
"New Mexico",2021-04-05,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-06,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-07,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-08,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-09,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-10,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-11,22.7053140096618,0,0,0,0,77.2946859903382
"New Mexico",2021-04-12,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-13,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-14,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-15,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-16,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-17,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-18,50.5154639175258,0,0,0,0,49.4845360824742
"New Mexico",2021-04-19,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-20,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-21,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-22,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-23,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-24,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-25,45.985401459854,0,0,1.09489051094891,0,52.9197080291971
"New Mexico",2021-04-26,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-04-27,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-04-28,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-04-29,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-04-30,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-05-01,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-05-02,28.643216080402,0.50251256281407,0,1.00502512562814,0,69.8492462311558
"New Mexico",2021-05-03,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-04,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-05,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-06,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-07,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-08,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-09,52.2988505747126,0,0,2.8735632183908,0,44.8275862068966
"New Mexico",2021-05-10,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-11,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-12,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-13,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-14,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-15,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-16,70.4918032786885,0,0.819672131147541,1.63934426229508,0,27.0491803278689
"New Mexico",2021-05-17,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-18,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-19,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-20,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-21,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-22,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-23,50.7142857142857,0.476190476190476,0,1.9047619047619,0,46.9047619047619
"New Mexico",2021-05-24,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-25,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-26,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-27,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-28,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-29,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-30,57,0,0.666666666666667,4.33333333333333,0,38
"New Mexico",2021-05-31,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-01,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-02,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-03,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-04,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-05,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-06,64.1666666666667,0,0,2.5,0,33.3333333333333
"New Mexico",2021-06-07,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-08,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-09,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-10,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-11,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-12,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-13,48.6607142857143,0,0.892857142857143,1.78571428571429,0,48.6607142857143
"New Mexico",2021-06-14,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-15,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-16,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-17,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-18,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-19,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-20,42.0382165605096,0,8.28025477707006,2.54777070063694,0,47.1337579617834
"New Mexico",2021-06-21,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-22,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-23,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-24,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-25,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-26,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-27,57.7380952380952,1.19047619047619,5.35714285714286,2.38095238095238,0,33.3333333333333
"New Mexico",2021-06-28,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-06-29,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-06-30,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-07-01,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-07-02,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-07-03,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-07-04,37.7551020408163,0,5.10204081632653,0,0,57.1428571428571
"New Mexico",2021-07-05,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-06,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-07,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-08,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-09,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-10,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-11,70.3296703296703,0,14.2857142857143,4.3956043956044,0,10.989010989011
"New Mexico",2021-07-12,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-13,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-14,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-15,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-16,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-17,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-18,44.6327683615819,0,16.3841807909604,3.95480225988701,0,35.0282485875706
"New Mexico",2021-07-19,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-20,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-21,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-22,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-23,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-24,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-25,31.25,0,57.8125,3.125,0,7.8125
"New Mexico",2021-07-26,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-07-27,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-07-28,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-07-29,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-07-30,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-07-31,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-08-01,42.962962962963,0,41.1111111111111,3.33333333333333,0,12.5925925925926
"New Mexico",2021-08-02,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-03,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-04,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-05,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-06,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-07,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-08,39.9267399267399,0,39.5604395604396,2.1978021978022,0,18.3150183150183
"New Mexico",2021-08-09,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-10,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-11,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-12,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-13,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-14,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-15,13.5802469135802,0,69.7530864197531,3.08641975308642,0,13.5802469135802
"New Mexico",2021-08-16,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-17,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-18,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-19,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-20,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-21,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-22,15.0812064965197,0.464037122969838,69.8375870069606,2.08816705336427,0,12.5290023201856
"New Mexico",2021-08-23,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-24,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-25,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-26,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-27,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-28,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-29,0.840336134453782,0.280112044817927,96.3585434173669,0.840336134453782,0,1.68067226890756
"New Mexico",2021-08-30,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-08-31,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-01,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-02,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-03,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-04,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-05,0.226757369614512,0,97.9591836734694,0.90702947845805,0,0.90702947845805
"New Mexico",2021-09-06,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-07,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-08,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-09,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-10,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-11,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-12,0,0,98.7234042553192,0.851063829787234,0,0.425531914893617
"New Mexico",2021-09-13,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-14,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-15,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-16,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-17,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-18,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-19,0.155763239875389,0,99.5327102803738,0.311526479750779,0,0
"New Mexico",2021-09-20,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-21,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-22,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-23,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-24,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-25,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-26,8.47457627118644,0,83.7027379400261,0.391134289439374,0,7.43155149934811
"New Mexico",2021-09-27,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-09-28,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-09-29,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-09-30,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-10-01,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-10-02,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-10-03,0.145348837209302,0,99.5639534883721,0,0,0.290697674418605
"New Mexico",2021-10-04,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-05,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-06,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-07,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-08,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-09,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-10,0,0,96.5879265091863,0,0,3.41207349081365
"New Mexico",2021-10-11,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-12,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-13,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-14,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-15,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-16,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-17,0,0,99.6428571428571,0,0,0.357142857142857
"New Mexico",2021-10-18,0,0,100,0,0,0
"New Mexico",2021-10-19,0,0,100,0,0,0
"New Mexico",2021-10-20,0,0,100,0,0,0
"New Mexico",2021-10-21,0,0,100,0,0,0
"New Mexico",2021-10-22,0,0,100,0,0,0
"New Mexico",2021-10-23,0,0,100,0,0,0
"New Mexico",2021-10-24,0,0,100,0,0,0
"New Mexico",2021-10-25,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-26,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-27,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-28,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-29,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-30,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-10-31,0,0,99.7150997150997,0,0,0.284900284900285
"New Mexico",2021-11-01,0,0,100,0,0,0
"New Mexico",2021-11-02,0,0,100,0,0,0
"New Mexico",2021-11-03,0,0,100,0,0,0
"New Mexico",2021-11-04,0,0,100,0,0,0
"New Mexico",2021-11-05,0,0,100,0,0,0
"New Mexico",2021-11-06,0,0,100,0,0,0
"New Mexico",2021-11-07,0,0,100,0,0,0
"New Mexico",2021-11-08,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-09,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-10,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-11,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-12,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-13,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-14,0,0,99.8392282958199,0,0,0.160771704180064
"New Mexico",2021-11-15,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-16,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-17,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-18,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-19,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-20,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-21,0,0,93.9346811819596,0,0,6.06531881804044
"New Mexico",2021-11-22,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-23,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-24,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-25,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-26,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-27,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-28,0,0,99.7260273972603,0,0,0.273972602739726
"New Mexico",2021-11-29,0,0,90.4,0,0,9.6
"New Mexico",2021-11-30,0,0,90.4,0,0,9.6
"New Mexico",2021-12-01,0,0,90.4,0,0,9.6
"New Mexico",2021-12-02,0,0,90.4,0,0,9.6
"New Mexico",2021-12-03,0,0,90.4,0,0,9.6
"New Mexico",2021-12-04,0,0,90.4,0,0,9.6
"New Mexico",2021-12-05,0,0,90.4,0,0,9.6
"New Mexico",2021-12-06,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-07,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-08,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-09,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-10,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-11,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-12,0,0,99.1235758106924,0,0,0.876424189307625
"New Mexico",2021-12-13,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-14,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-15,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-16,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-17,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-18,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-19,0,0,98.7596899224806,0,0.155038759689922,1.08527131782946
"New Mexico",2021-12-20,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-21,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-22,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-23,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-24,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-25,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-26,0,0,99.3805918788713,0,0,0.619408121128699
"New Mexico",2021-12-27,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2021-12-28,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2021-12-29,0,0,98.3050847457627,0,1.69491525423729,0
"New Mexico",2021-12-30,0,0,98.3050847457627,0,1.69491525423729,0
